m/z,I,S/N,em,dbe,error,C,H,Class
331.241,33727928,249,295.2642539,2,6.83209E-05,19,35,O2
333.1628,3230988,21.7,297.1860036,8,0.000118643,20,25,O2
333.2567,158316320,1177.8,297.279904,1,0.000118257,19,37,O2
335.17852,3470466,23.2,299.2016537,7,0.000188579,20,27,O2
337.1002,1498872,8.7,301.1234034,13,0.0001189,21,17,O2
337.19408,7133707,50.3,301.2173038,6,9.85141E-05,20,29,O2
339.20971,8292259,58.8,303.2329538,5,7.84497E-05,20,31,O2
341.22533,9022796,64.2,305.2486039,4,4.83853E-05,20,33,O2
343.14704,2582511,16.5,307.1703536,10,8.7073E-06,21,23,O2
343.24102,22054660,158.9,307.2642539,3,8.83209E-05,20,35,O2
345.16282,2914997,18.9,309.1860036,9,0.000138643,21,25,O2
345.2566,48947404,355.6,309.279904,2,1.82565E-05,20,37,O2
347.17846,4096648,27.6,311.2016537,8,0.000128579,21,27,O2
347.27226,273679008,1999.5,311.2955541,1,2.81921E-05,20,39,O2
349.19409,3510888,23,313.2173038,7,0.000108514,21,29,O2
351.11581,1465917,8.2,315.1390534,13,7.88361E-05,22,19,O2
351.20968,7322197,50.6,315.2329538,6,4.84497E-05,21,31,O2
353.22539,9083980,63.4,317.2486039,5,0.000108385,21,33,O2
355.14702,1384053,7.6,319.1703536,11,1.12927E-05,22,23,O2
355.24096,9069133,63.3,319.2642539,4,2.83209E-05,21,35,O2
357.1627,2560832,16,321.1860036,10,1.86429E-05,22,25,O2
357.25665,23057496,162.9,321.279904,3,6.82565E-05,21,37,O2
359.17842,3738708,24.4,323.2016537,9,8.85785E-05,22,27,O2
359.27221,46739052,332.7,323.2955541,2,2.18079E-05,21,39,O2
361.19402,4412016,29.3,325.2173038,8,3.85141E-05,22,29,O2
361.28796,255529104,1829.5,325.3112041,1,7.81277E-05,21,41,O2
363.20959,4433555,29.1,327.2329538,7,4.15503E-05,22,31,O2
365.13122,1722530,9.9,329.1547035,13,0.000161228,23,21,O2
365.22536,6713532,45.3,329.2486039,6,7.83853E-05,22,33,O2
367.14704,1294033,6.8,331.1703536,12,8.7073E-06,23,23,O2
367.24099,10159851,69.7,331.2642539,5,5.83209E-05,22,35,O2
369.16279,1468421,8,333.1860036,11,0.000108643,23,25,O2
369.25655,9450783,64.7,333.279904,4,3.17435E-05,22,37,O2
371.17852,2359613,14.2,335.2016537,10,0.000188579,23,27,O2
371.27228,22133590,153,335.2955541,3,4.81921E-05,22,39,O2
373.19392,3773304,24.1,337.2173038,9,6.14859E-05,23,29,O2
373.28794,49683860,346.3,337.3112041,2,5.81277E-05,22,41,O2
375.20979,4704181,30.7,339.2329538,8,0.00015845,23,31,O2
375.30348,253304784,1775.1,339.3268542,1,5.19367E-05,22,43,O2
377.22526,4491764,29.2,341.2486039,7,2.16147E-05,23,33,O2
379.14708,1955609,11.2,343.1703536,13,4.87073E-05,24,23,O2
379.24094,8459316,56.4,343.2642539,6,8.3209E-06,23,35,O2
381.16243,1224537,6.2,345.1860036,12,0.000251357,24,25,O2
381.25664,10702452,71.9,345.279904,5,5.82565E-05,23,37,O2
383.17817,1708056,9.5,347.2016537,11,0.000161421,24,27,O2
383.27224,22722740,155.3,347.2955541,4,8.1921E-06,23,39,O2
385.19393,2842710,17.4,349.2173038,10,5.14859E-05,24,29,O2
385.28793,21070576,143.8,349.3112041,3,4.81277E-05,23,41,O2
387.20965,3979538,25,351.2329538,9,1.84497E-05,24,31,O2
387.30357,51916076,353.9,351.3268542,2,3.80633E-05,23,43,O2
389.22534,4539466,28.8,353.2486039,8,5.83853E-05,24,33,O2
389.31921,227520352,1558.9,353.3425043,1,2.79989E-05,23,45,O2
391.24093,6063487,39.3,355.2642539,7,1.6791E-06,24,35,O2
393.16248,1745044,9.6,357.1860036,13,0.000201357,25,25,O2
393.25664,9007022,59.5,357.279904,6,5.82565E-05,24,37,O2
395.27231,10960344,72.3,359.2955541,5,7.81921E-05,24,39,O2
397.19415,1859811,10.3,361.2173038,11,0.000168514,25,29,O2
397.28789,10611708,69.9,361.3112041,4,8.1277E-06,24,41,O2
399.2096,3163648,19.2,363.2329538,10,3.15503E-05,25,31,O2
399.30355,19522072,130.5,363.3268542,3,1.80633E-05,24,43,O2
401.22538,3583510,22.1,365.2486039,9,9.83853E-05,25,33,O2
401.31921,59661360,403.6,365.3425043,2,2.79989E-05,24,45,O2
403.24104,5136933,32.6,367.2642539,8,0.000108321,25,35,O2
403.33483,234667584,1594.5,367.3581543,1,2.0655E-06,24,47,O2
405.25659,4808748,30.1,369.279904,7,8.2565E-06,25,37,O2
407.17846,1606166,8.5,371.2016537,13,0.000128579,26,27,O2
407.27229,9129517,59.3,371.2955541,6,5.81921E-05,25,39,O2
409.28788,11099176,72.5,373.3112041,5,1.8723E-06,25,41,O2
411.20978,2155013,12.2,375.2329538,11,0.00014845,26,31,O2
411.30364,9428508,61.3,375.3268542,4,0.000108063,25,43,O2
413.22522,2342644,13.5,377.2486039,10,6.16147E-05,26,33,O2
413.31924,23267338,154.6,377.3425043,3,5.79989E-05,25,45,O2
415.24092,3892700,23.7,379.2642539,9,1.16791E-05,26,35,O2
415.33487,62196212,413.4,379.3581543,2,3.79345E-05,25,47,O2
417.2565,5179840,32.3,381.279904,8,8.17435E-05,26,37,O2
417.35048,217074640,1448.7,381.3738044,1,2.1299E-06,25,49,O2
419.17818,1270023,6.2,383.2016537,14,0.000151421,27,27,O2
419.27234,5951390,37.5,383.2955541,7,0.000108192,26,39,O2
421.19398,1992288,11,385.2173038,13,1.4859E-06,27,29,O2
421.28796,9688950,62.4,385.3112041,6,7.81277E-05,26,41,O2
423.2097,1495348,7.7,387.2329538,12,6.84497E-05,27,31,O2
423.30356,11645257,75.5,387.3268542,5,2.80633E-05,26,43,O2
425.22521,1867395,10.1,389.2486039,11,7.16147E-05,27,33,O2
425.31921,9876248,63.1,389.3425043,4,2.79989E-05,26,45,O2
427.24108,2822605,16.4,391.2642539,10,0.000148321,27,35,O2
427.33489,22621410,147.5,391.3581543,3,5.79345E-05,26,47,O2
429.25656,4910227,30.2,393.279904,9,2.17435E-05,27,37,O2
429.35052,61445800,404.6,393.3738044,2,3.78701E-05,26,49,O2
431.2723,5294165,32.7,395.2955541,8,6.81921E-05,27,39,O2
431.36617,197548144,1305.8,395.3894545,1,3.78057E-05,26,51,O2
433.28783,7339539,46.3,397.3112041,7,5.18723E-05,27,41,O2
435.20969,1746360,9.1,399.2329538,13,5.84497E-05,28,31,O2
435.30352,9752525,61.6,399.3268542,6,1.19367E-05,27,43,O2
437.22488,1824623,9.7,401.2486039,12,0.000401615,28,33,O2
437.31919,12038532,76.6,401.3425043,5,7.9989E-06,27,45,O2
439.24084,3518243,20.8,403.2642539,11,9.16791E-05,28,35,O2
439.33495,8120119,50.9,403.3581543,4,0.000117934,27,47,O2
441.25649,4126419,24.7,405.279904,10,9.17435E-05,28,37,O2
441.35052,20922600,134.9,405.3738044,3,3.78701E-05,27,49,O2
443.27224,5541505,34,407.2955541,9,8.1921E-06,28,39,O2
443.36612,57426580,374.2,407.3894545,2,1.21943E-05,27,51,O2
445.28796,6501420,39.9,409.3112041,8,7.81277E-05,28,41,O2
445.38182,158360640,1025.5,409.4051045,1,3.77413E-05,27,53,O2
447.30361,6628820,40.7,411.3268542,7,7.80633E-05,28,43,O2
449.22554,1871463,9.8,413.2486039,13,0.000258385,29,33,O2
449.31925,10767226,67.6,413.3425043,6,6.79989E-05,28,45,O2
451.2407,1955595,10.4,415.2642539,12,0.000231679,29,35,O2
451.3349,15829278,100.4,415.3581543,5,6.79345E-05,28,47,O2
453.25644,2671533,15,417.279904,11,0.000141743,29,37,O2
453.35046,8978112,56,417.3738044,4,2.21299E-05,28,49,O2
455.27252,3657294,21.4,419.2955541,10,0.000288192,29,39,O2
455.36611,19541090,124.5,419.3894545,3,2.21943E-05,28,51,O2
457.28787,4625901,27.4,421.3112041,9,1.18723E-05,29,41,O2
457.38179,50368000,320.9,421.4051045,2,7.7413E-06,28,53,O2
459.30358,8122251,49.8,423.3268542,8,4.80633E-05,29,43,O2
459.39745,135425952,866.7,423.4207546,1,1.76769E-05,28,55,O2
461.22529,2235413,12.1,425.2486039,14,8.3853E-06,30,33,O2
461.31906,6891304,41.9,425.3425043,7,0.000122001,29,45,O2
463.24096,1472497,7.2,427.2642539,13,2.83209E-05,30,35,O2
463.33481,10139332,62.8,427.3581543,6,2.20655E-05,29,47,O2
465.25606,1768397,9.1,429.279904,12,0.000521744,30,37,O2
465.35044,21580896,136.2,429.3738044,5,4.21299E-05,29,49,O2
467.27222,3004393,17,431.2955541,11,1.18079E-05,30,39,O2
467.36606,8960508,55.2,431.3894545,4,7.21943E-05,29,51,O2
469.28791,4367748,25.4,433.3112041,10,2.81277E-05,30,41,O2
469.38178,21192598,132,433.4051045,3,2.2587E-06,29,53,O2
471.30345,5000479,29.4,435.3268542,9,8.19367E-05,30,43,O2
471.39743,48642356,306,435.4207546,2,2.3231E-06,29,55,O2
473.2255,1991079,10.3,437.2486039,15,0.000218385,31,33,O2
473.31916,11433658,70.2,437.3425043,8,2.20011E-05,30,45,O2
473.41303,114129616,721,437.4364047,1,5.23875E-05,29,57,O2
475.2409,1637186,8.1,439.2642539,14,3.16791E-05,31,35,O2
475.33485,7603285,45.9,439.3581543,7,1.79345E-05,30,47,O2
477.3505,15828464,98,441.3738044,6,1.78701E-05,30,49,O2
479.2723,1585785,7.8,443.2955541,12,6.81921E-05,31,39,O2
479.3661,26914700,168.3,443.3894545,5,3.21943E-05,30,51,O2
481.28787,3199252,17.8,445.3112041,11,1.18723E-05,31,41,O2
481.38182,9054503,54.4,445.4051045,4,3.77413E-05,30,53,O2
483.30362,3490736,19.6,447.3268542,10,8.80633E-05,31,43,O2
483.39743,19530436,119.9,447.4207546,3,2.3231E-06,30,55,O2
485.3192,5088332,29.6,449.3425043,9,1.79989E-05,31,45,O2
485.41309,46933088,291.3,449.4364047,2,7.6125E-06,30,57,O2
487.33468,10622440,64.2,451.3581543,8,0.000152066,31,47,O2
487.42868,107824632,672.3,451.4520547,1,5.24519E-05,30,59,O2
489.25618,1358962,6.2,453.279904,14,0.000401744,32,37,O2
489.3505,7585669,45.2,453.3738044,7,1.78701E-05,31,49,O2
491.27162,1650703,8.1,455.2955541,13,0.000611808,32,39,O2
491.36604,30992674,191.6,455.3894545,6,9.21943E-05,31,51,O2
493.28803,1996461,10.2,457.3112041,12,0.000148128,32,41,O2
493.38175,27351744,168.8,457.4051045,5,3.22587E-05,31,53,O2
495.30354,63982668,392.6,459.3268542,11,8.0633E-06,32,43,O2
495.39734,9821278,58.4,459.4207546,4,9.23231E-05,31,55,O2
497.31919,5463530,31.5,461.3425043,10,7.9989E-06,32,45,O2
497.41301,20567548,124.7,461.4364047,3,7.23875E-05,31,57,O2
499.33486,5392777,31,463.3581543,9,2.79345E-05,32,47,O2
499.42876,46796700,286.5,463.4520547,2,2.75481E-05,31,59,O2
501.35043,9906473,58.9,465.3738044,8,5.21299E-05,32,49,O2
501.44442,88437056,543.5,465.4677048,1,3.74837E-05,31,61,O2
503.27212,2640054,14,467.2955541,14,0.000111808,33,39,O2
503.3661,7130826,41.8,467.3894545,7,3.21943E-05,32,51,O2
505.28796,2059863,10.5,469.3112041,13,7.81277E-05,33,41,O2
505.38179,22762602,138.2,469.4051045,6,7.7413E-06,32,53,O2
507.30313,1681913,8.1,471.3268542,12,0.000401937,33,43,O2
507.39741,19144204,115.9,471.4207546,5,2.23231E-05,32,55,O2
509.31925,3305885,17.9,473.3425043,11,6.79989E-05,33,45,O2
509.41316,9505712,55.6,473.4364047,4,7.76125E-05,32,57,O2
511.33472,3894080,21.5,475.3581543,10,0.000112065,33,47,O2
511.42879,17815892,106.2,475.4520547,3,5.75481E-05,32,59,O2
513.35065,4834533,27.2,477.3738044,9,0.00016787,33,49,O2
513.44435,41081592,247.7,477.4677048,2,3.25163E-05,32,61,O2
515.36607,8456331,49.2,479.3894545,8,6.21943E-05,33,51,O2
515.45999,72268960,437.5,479.4833548,1,4.25807E-05,32,63,O2
517.28735,1410334,6.3,481.3112041,14,0.000531872,34,41,O2
517.38171,6335026,36.3,481.4051045,7,7.22587E-05,33,53,O2
519.30375,1881926,9.2,483.3268542,13,0.000218063,34,43,O2
519.39746,15081434,89.5,483.4207546,6,2.76769E-05,33,55,O2
521.31877,1806191,8.7,485.3425043,12,0.000412001,34,45,O2
521.41307,14944643,88.7,485.4364047,5,1.23875E-05,33,57,O2
523.33471,2582809,13.5,487.3581543,11,0.000122066,34,47,O2
523.4288,7333677,42.4,487.4520547,4,6.75481E-05,33,59,O2
525.35061,3531717,19,489.3738044,10,0.00012787,34,49,O2
525.44433,15690968,92.1,489.4677048,3,5.25163E-05,33,61,O2
527.36608,5723761,32.2,491.3894545,9,5.21943E-05,34,51,O2
527.45999,33924740,201.6,491.4833548,2,4.25807E-05,33,63,O2
529.38186,7725087,44.2,493.4051045,8,7.77413E-05,34,53,O2
529.47558,49580084,295.7,493.4990049,1,0.000102645,33,65,O2
531.30342,1762747,8.4,495.3268542,14,0.000111937,35,43,O2
531.39747,6359503,36,495.4207546,7,3.76769E-05,34,55,O2
533.3187,1706347,8,497.3425043,13,0.000482001,35,45,O2
533.413,13153151,76.8,497.4364047,6,8.23875E-05,34,57,O2
535.33481,2527518,13,499.3581543,12,2.20655E-05,35,47,O2
535.42854,12801330,74.7,499.4520547,5,0.000192452,34,59,O2
537.34996,3086033,16.3,501.3738044,11,0.00052213,35,49,O2
537.44432,9148134,52.7,501.4677048,4,6.25163E-05,34,61,O2
539.36592,3936902,21.4,503.3894545,10,0.000212194,35,51,O2
539.45996,18796698,110.7,503.4833548,3,7.25807E-05,34,63,O2
541.38154,6260285,35,505.4051045,9,0.000242259,35,53,O2
541.47561,34357840,201.8,505.4990049,2,7.26451E-05,34,65,O2
543.30329,1512416,6.8,507.3268542,15,0.000241937,36,43,O2
543.39743,7314421,41.2,507.4207546,8,2.3231E-06,35,55,O2
543.49121,50385928,297,507.514655,1,0.00012271,34,67,O2
545.31905,1932184,9.3,509.3425043,14,0.000132001,36,45,O2
545.4131,7042476,39.6,509.4364047,7,1.76125E-05,35,57,O2
547.3349,2562896,13,511.3581543,13,6.79345E-05,36,47,O2
547.42886,12210020,70.3,511.4520547,6,0.000127548,35,59,O2
549.35001,2242312,11.1,513.3738044,12,0.00047213,36,49,O2
549.44427,13601052,78.5,513.4677048,5,0.000112516,35,61,O2
551.36618,8463040,48,515.3894545,11,4.78057E-05,36,51,O2
551.45994,8188628,46.4,515.4833548,4,9.25807E-05,35,63,O2
553.38191,3833463,20.5,517.4051045,10,0.000127741,36,53,O2
553.47573,17878154,103.9,517.4990049,3,4.73549E-05,35,65,O2
555.39702,5657132,31.4,519.4207546,9,0.000412323,36,55,O2
555.49126,34451008,202.3,519.514655,2,7.27095E-05,35,67,O2
557.41285,7551968,42.1,521.4364047,8,0.000232387,36,57,O2
557.50692,51683316,300.9,521.530305,1,6.27739E-05,35,69,O2
559.33491,1447295,6.3,523.3581543,14,7.79345E-05,37,47,O2
559.42873,5576595,30.5,523.4520547,7,2.4519E-06,36,59,O2
561.35053,2182703,10.6,525.3738044,13,4.78701E-05,37,49,O2
561.44429,11506499,65.3,525.4677048,6,9.25163E-05,36,61,O2
563.36633,2427613,12,527.3894545,12,0.000197806,37,51,O2
563.45988,11520240,65.3,527.4833548,5,0.000152581,36,63,O2
565.38195,3059848,15.7,529.4051045,11,0.000167741,37,53,O2
565.47569,7336604,40.8,529.4990049,4,7.3549E-06,36,65,O2
567.39722,2976047,15.2,531.4207546,10,0.000212323,37,55,O2
567.49126,15501379,88.7,531.514655,3,7.27095E-05,36,67,O2
569.13174,1560729,6.9,533.1547035,30,0.000358772,40,21,O2
569.41326,5525972,30.2,533.4364047,9,0.000177612,37,57,O2
569.50698,27986406,161.9,533.530305,2,2.7739E-06,36,69,O2
571.42865,6770548,37.5,535.4520547,8,8.24519E-05,37,59,O2
571.52259,40758152,236.8,535.5459551,1,4.28383E-05,36,71,O2
573.4445,5767440,31.6,537.4677048,7,0.000117484,37,61,O2
575.36579,2354325,11.4,539.3894545,13,0.000342194,38,51,O2
575.46001,9558695,53.1,539.4833548,6,2.25807E-05,37,63,O2
577.38193,2034216,9.6,541.4051045,12,0.000147741,38,53,O2
577.47568,10055738,56,541.4990049,5,2.6451E-06,37,65,O2
579.39749,2568117,12.7,543.4207546,11,5.76769E-05,38,55,O2
579.49132,5414344,29.1,543.514655,4,1.27095E-05,37,67,O2
581.41324,3121981,15.9,545.4364047,10,0.000157613,38,57,O2
581.50696,11443023,64,545.530305,3,2.27739E-05,37,69,O2
583.42865,4104383,21.5,547.4520547,9,8.24519E-05,38,59,O2
583.52256,21857490,124.3,547.5459551,2,7.28383E-05,37,71,O2
585.35049,1460778,6.2,549.3738044,15,7.8701E-06,39,49,O2
585.44433,5114683,27.4,549.4677048,8,5.25163E-05,38,61,O2
585.53837,24798796,141.3,549.5616052,1,8.70973E-05,37,73,O2
587.36601,1427103,6,551.3894545,14,0.000122194,39,51,O2
587.46006,5037489,26.9,551.4833548,7,2.74193E-05,38,63,O2
589.38159,2674446,13.3,553.4051045,13,0.000192259,39,53,O2
589.47583,7456031,40.9,553.4990049,6,0.000147355,38,65,O2
591.39684,1669493,7.4,555.4207546,12,0.000592323,39,55,O2
591.49134,6680198,36.4,555.514655,5,7.2905E-06,38,67,O2
593.41305,2689493,13.3,557.4364047,11,3.23875E-05,39,57,O2
593.50719,5190629,27.8,557.530305,4,0.000207226,38,69,O2
595.42863,3646765,18.8,559.4520547,10,0.000102452,39,59,O2
595.52256,11199804,62.4,559.5459551,3,7.28383E-05,38,71,O2
597.44459,4929148,26.2,561.4677048,9,0.000207484,39,61,O2
597.53831,18910860,106.9,561.5616052,2,2.70973E-05,38,73,O2
599.46021,5252035,28.1,563.4833548,8,0.000177419,39,63,O2
599.55394,23961554,136,563.5772552,1,7.0329E-06,38,75,O2
601.38245,2223602,10.6,565.4051045,14,0.000667741,40,53,O2
601.47548,5657857,30.4,565.4990049,7,0.000202645,39,65,O2
603.39729,2521895,12.3,567.4207546,13,0.000142323,40,55,O2
603.49133,8002101,43.9,567.514655,6,2.7095E-06,39,67,O2
605.41362,1689938,7.5,569.4364047,12,0.000537613,40,57,O2
605.50709,7290720,39.8,569.530305,5,0.000107226,39,69,O2
607.42899,2048627,9.6,571.4520547,11,0.000257548,40,59,O2
607.5226,4530817,23.9,571.5459551,4,3.28383E-05,39,71,O2
609.44413,3480458,17.8,573.4677048,10,0.000252516,40,61,O2
609.5383,11832727,66,573.5616052,3,1.70973E-05,39,73,O2
611.45992,5279896,28.2,575.4833548,9,0.000112581,40,63,O2
611.55389,20240036,114.5,575.5772552,2,4.29671E-05,39,75,O2
613.38164,1620879,7.1,577.4051045,15,0.000142259,41,53,O2
613.47569,5475227,29.3,577.4990049,8,7.3549E-06,40,65,O2
613.56959,26249126,149.2,577.5929053,1,6.9685E-06,39,77,O2
615.39713,1518986,6.5,579.4207546,14,0.000302323,41,55,O2
615.49127,5066390,26.9,579.514655,7,6.27095E-05,40,67,O2
617.41374,2142589,10.1,581.4364047,13,0.000657613,41,57,O2
617.5072,6414728,34.7,581.530305,6,0.000217226,40,69,O2
619.42875,1980264,9.2,583.4520547,12,1.75481E-05,41,59,O2
619.523,6563443,35.5,583.5459551,5,0.000367162,40,71,O2
621.44446,2759499,13.7,585.4677048,11,7.74837E-05,41,61,O2
621.53805,4875605,25.8,585.5616052,4,0.000232903,40,73,O2
623.46004,3829286,19.8,587.4833548,10,7.4193E-06,41,63,O2
623.55413,10933296,60.7,587.5772552,3,0.000197033,40,75,O2
625.47571,5345531,28.5,589.4990049,9,2.73549E-05,41,65,O2
625.56971,17554692,98.8,589.5929053,2,0.000126969,40,77,O2
627.49094,5175754,27.6,591.514655,8,0.000392709,41,67,O2
627.58532,23117268,130.8,591.6085554,1,8.69041E-05,40,79,O2
629.41245,1446537,6.1,593.4364047,14,0.000632387,42,57,O2
629.50706,5885587,31.6,593.530305,7,7.72261E-05,41,69,O2
631.42862,1741901,7.8,595.4520547,13,0.000112452,42,59,O2
631.5227,7448918,40.6,595.5459551,6,6.71617E-05,41,71,O2
633.44443,2024204,9.4,597.4677048,12,4.74837E-05,42,61,O2
633.53783,6709269,36.4,597.5616052,5,0.000452903,41,73,O2
635.45933,2683078,13.2,599.4833548,11,0.000702581,42,63,O2
635.55348,5136335,27.3,599.5772552,4,0.000452967,41,75,O2
637.47609,2243196,10.6,601.4990049,10,0.000407355,42,65,O2
637.56936,11537797,64,601.5929053,3,0.000223032,41,77,O2
639.49213,3828271,19.7,603.514655,9,0.000797291,42,67,O2
639.58552,13064759,72.8,603.6085554,2,0.000286904,41,79,O2
641.50723,3796702,19.6,605.530305,8,0.000247226,42,69,O2
641.60097,15999718,89.7,605.6242054,1,8.68397E-05,41,81,O2
643.42856,1798019,8.1,607.4520547,14,0.000172452,43,59,O2
643.52277,4957067,26.2,607.5459551,7,0.000137162,42,71,O2
645.53786,3851445,19.9,609.5616052,6,0.000422903,42,73,O2
647.55398,3527901,18,611.5772552,5,4.70329E-05,42,75,O2
649.56945,3899780,20.2,613.5929053,4,0.000133032,42,77,O2
651.49189,2848291,14.1,615.514655,10,0.000557291,43,67,O2
651.58487,7436842,40.5,615.6085554,3,0.000363096,42,79,O2
653.60083,10938064,60.6,617.6242054,2,5.31603E-05,42,81,O2
655.6166,10515317,58.1,619.6398555,1,6.67753E-05,42,83,O2
657.53854,3657236,18.8,621.5616052,7,0.000257097,43,73,O2
659.46057,1701298,7.5,623.4833548,13,0.000537419,44,63,O2
659.55473,4529850,23.8,623.5772552,6,0.000797033,43,75,O2
661.47601,1570138,6.7,625.4990049,12,0.000327355,44,65,O2
661.56942,3566946,18.2,625.5929053,5,0.000163031,43,77,O2
663.49146,2082820,9.7,627.514655,11,0.000127291,44,67,O2
663.58544,3193356,16,627.6085554,4,0.000206904,43,79,O2
665.50685,2285744,10.8,629.530305,10,0.000132774,44,69,O2
665.60035,6577336,35.4,629.6242054,3,0.00053316,43,81,O2
667.52296,3490654,17.7,631.5459551,9,0.000327162,44,71,O2
667.61649,9054054,49.5,631.6398555,2,4.32247E-05,43,83,O2
669.44435,1481095,6.2,633.4677048,15,3.25163E-05,45,61,O2
669.53869,2521103,12.2,633.5616052,8,0.000407097,44,73,O2
669.63198,8921111,48.8,633.6555056,1,0.000203289,43,85,O2
671.55466,2809540,13.8,635.5772552,7,0.000727033,44,75,O2
673.47611,1698676,7.5,637.4990049,13,0.000427355,45,65,O2
673.56966,4847485,25.5,637.5929053,6,7.69685E-05,44,77,O2
675.49169,1766961,7.9,639.514655,12,0.000357291,45,67,O2
675.58545,3478074,17.6,639.6085554,5,0.000216904,44,79,O2
677.60092,3078908,15.4,641.6242054,4,3.68397E-05,44,81,O2
679.52276,2230713,10.5,643.5459551,10,0.000127162,45,71,O2
679.61649,6670275,35.9,643.6398555,3,4.32247E-05,44,83,O2
681.53821,2717828,13.3,645.5616052,9,7.29027E-05,45,73,O2
681.63221,8533134,46.5,645.6555056,2,2.67109E-05,44,85,O2
683.55374,3012436,15,647.5772552,8,0.000192967,45,75,O2
683.64774,9526621,52.2,647.6711556,1,9.33535E-05,44,87,O2
685.56971,2752551,13.5,649.5929053,7,0.000126969,45,77,O2
687.58528,3385085,17,651.6085554,6,4.69041E-05,45,79,O2
689.60072,3563478,18,653.6242054,5,0.00016316,45,81,O2
691.61573,2958770,14.6,655.6398555,4,0.000803225,45,83,O2
693.53828,1685893,7.3,657.5616052,10,2.9027E-06,46,73,O2
693.63221,6041487,32.1,657.6555056,3,2.67109E-05,45,85,O2
695.55322,1899876,8.6,659.5772552,9,0.000712967,46,75,O2
695.64741,10668654,58.4,659.6711556,2,0.000423354,45,87,O2
697.56871,2440260,11.6,661.5929053,8,0.000873031,46,77,O2
697.66329,11771727,64.7,661.6868057,1,0.000193418,45,89,O2
699.5851,3004965,14.8,663.6085554,7,0.000133096,46,79,O2
701.50689,1445372,6,665.530305,13,9.27739E-05,47,69,O2
701.60068,3158278,15.7,665.6242054,6,0.00020316,46,81,O2
703.61603,2932711,14.4,667.6398555,5,0.000503225,46,83,O2
705.63134,2496199,11.9,669.6555056,4,0.000843289,46,85,O2
707.55353,1884060,8.5,671.5772552,10,0.000402967,47,75,O2
707.64703,5030823,26.4,671.6711556,3,0.000803354,46,87,O2
709.66347,7368837,39.6,673.6868057,2,1.34179E-05,46,89,O2
711.58609,2175575,10.1,675.6085554,8,0.000856904,47,79,O2
711.67903,6950241,37.3,675.7024558,1,0.000103482,46,91,O2
715.52277,1449981,6,679.5459551,13,0.000137162,48,71,O2
715.61746,1646343,7.1,679.6398555,6,0.000926775,47,83,O2
717.53855,1627857,7,681.5616052,12,0.000267097,48,73,O2
717.63225,1816923,8.1,681.6555056,5,6.67109E-05,47,85,O2
723.58515,1569845,6.7,687.6085554,9,8.30959E-05,48,79,O2
723.6784,4969023,26,687.7024558,2,0.000733482,47,91,O2
725.60032,2370808,11.2,689.6242054,8,0.00056316,48,81,O2
725.6943,5229313,27.5,689.7181058,1,0.000483547,47,93,O2
727.61667,1851062,8.3,691.6398555,7,0.000136775,48,83,O2
729.53869,1558885,6.6,693.5616052,13,0.000407097,49,73,O2
731.55348,1766679,7.8,695.5772552,12,0.000452967,49,75,O2
731.64751,2261407,10.6,695.6711556,5,0.000323353,48,87,O2
